genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
GROS22-2_SAMEA112714835_MAG_00000073.fa,191_44,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290290_MAG_00000158.fa,191_45,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290304_MAG_00000038.fa,191_46,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290287_MAG_00000005.fa,191_47,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290286_MAG_00000025.fa,191_48,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290305_MAG_00000064.fa,191_49,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290289_MAG_00000063.fa,191_50,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290288_MAG_00000001.fa,191_51,0.010000000000000009,average,ANImf,191
GROS22-1_SAMEA110290250_MAG_00000105.fa,192_1,0.010000000000000009,average,ANImf,192
GROS22-1_SAMEA110290251_MAG_00000065.fa,192_1,0.010000000000000009,average,ANImf,192
GROS22-1_SAMEA110290252_MAG_00000036.fa,192_1,0.010000000000000009,average,ANImf,192
GROS22-1_SAMEA110290253_MAG_00000063.fa,192_1,0.010000000000000009,average,ANImf,192
GROS22-1_SAMEA110290250_MAG_00000119.fa,193_1,0.010000000000000009,average,ANImf,193
GROS22-1_SAMEA110290251_MAG_00000121.fa,193_1,0.010000000000000009,average,ANImf,193
GROS22-1_SAMEA110290253_MAG_00000077.fa,193_2,0.010000000000000009,average,ANImf,193
GROS22-1_SAMEA110290252_MAG_00000041.fa,193_3,0.010000000000000009,average,ANImf,193
GROS22-1_SAMEA110290274_MAG_00000136.fa,193_4,0.010000000000000009,average,ANImf,193
GROS22-2_SAMEA112714792_MAG_00000139.fa,194_1,0.010000000000000009,average,ANImf,194
GROS22-2_SAMEA112714849_MAG_00000309.fa,194_2,0.010000000000000009,average,ANImf,194
GROS22-2_SAMEA112714819_MAG_00000017.fa,194_3,0.010000000000000009,average,ANImf,194
GROS22-1_SAMEA110290250_MAG_00000103.fa,195_1,0.010000000000000009,average,ANImf,195
GROS22-1_SAMEA110290254_MAG_00000055.fa,195_1,0.010000000000000009,average,ANImf,195
GROS22-1_SAMEA110290255_MAG_00000216.fa,195_1,0.010000000000000009,average,ANImf,195
GROS22-1_SAMEA110290272_MAG_00000062.fa,195_1,0.010000000000000009,average,ANImf,195
GROS22-1_SAMEA110290273_MAG_00000094.fa,195_1,0.010000000000000009,average,ANImf,195
GROS22-1_SAMEA110290302_MAG_00000044.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-1_SAMEA110290303_MAG_00000065.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714787_MAG_00000065.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714788_MAG_00000068.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714789_MAG_00000086.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714790_MAG_00000056.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714791_MAG_00000179.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714792_MAG_00000238.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714793_MAG_00000063.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714799_MAG_00000102.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714800_MAG_00000203.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714801_MAG_00000015.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714802_MAG_00000041.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714803_MAG_00000176.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714804_MAG_00000124.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714813_MAG_00000132.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714816_MAG_00000125.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714817_MAG_00000165.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714818_MAG_00000119.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714819_MAG_00000029.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714827_MAG_00000064.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714828_MAG_00000091.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714829_MAG_00000030.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714830_MAG_00000108.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714831_MAG_00000033.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714832_MAG_00000154.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714845_MAG_00000339.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714846_MAG_00000219.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714847_MAG_00000192.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714848_MAG_00000219.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714849_MAG_00000221.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714850_MAG_00000166.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714857_MAG_00000176.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714858_MAG_00000150.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714859_MAG_00000196.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714860_MAG_00000273.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714861_MAG_00000193.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714862_MAG_00000114.fa,196_1,0.010000000000000009,average,ANImf,196
GROS22-1_SAMEA110290299_MAG_00000085.fa,196_2,0.010000000000000009,average,ANImf,196
GROS22-1_SAMEA110290298_MAG_00000077.fa,196_3,0.010000000000000009,average,ANImf,196
GROS22-1_SAMEA110290300_MAG_00000041.fa,196_4,0.010000000000000009,average,ANImf,196
GROS22-1_SAMEA110290301_MAG_00000085.fa,196_5,0.010000000000000009,average,ANImf,196
GROS22-2_SAMEA112714849_MAG_00000220.fa,197_1,0.010000000000000009,average,ANImf,197
GROS22-2_SAMEA112714850_MAG_00000283.fa,197_1,0.010000000000000009,average,ANImf,197
GROS22-2_SAMEA112714819_MAG_00000077.fa,198_1,0.010000000000000009,average,ANImf,198
GROS22-2_SAMEA112714849_MAG_00000332.fa,198_1,0.010000000000000009,average,ANImf,198
GROS22-2_SAMEA112714850_MAG_00000105.fa,198_1,0.010000000000000009,average,ANImf,198
GROS22-2_SAMEA112714791_MAG_00000006.fa,199_1,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714792_MAG_00000071.fa,199_1,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714849_MAG_00000141.fa,199_1,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714850_MAG_00000136.fa,199_1,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714861_MAG_00000337.fa,199_2,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714845_MAG_00000232.fa,199_3,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714847_MAG_00000236.fa,199_4,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714819_MAG_00000230.fa,199_5,0.010000000000000009,average,ANImf,199
GROS22-1_SAMEA110290266_MAG_00000044.fa,199_6,0.010000000000000009,average,ANImf,199
GROS22-1_SAMEA110290267_MAG_00000012.fa,199_6,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714791_MAG_00000086.fa,199_6,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714792_MAG_00000118.fa,199_6,0.010000000000000009,average,ANImf,199
GROS22-1_SAMEA110290263_MAG_00000034.fa,199_7,0.010000000000000009,average,ANImf,199
GROS22-2_SAMEA112714845_MAG_00000299.fa,200_1,0.010000000000000009,average,ANImf,200
GROS22-2_SAMEA112714846_MAG_00000185.fa,200_1,0.010000000000000009,average,ANImf,200
GROS22-2_SAMEA112714847_MAG_00000219.fa,200_1,0.010000000000000009,average,ANImf,200
GROS22-2_SAMEA112714848_MAG_00000139.fa,200_1,0.010000000000000009,average,ANImf,200
GROS22-2_SAMEA112714860_MAG_00000035.fa,200_1,0.010000000000000009,average,ANImf,200
GROS22-2_SAMEA112714811_MAG_00000234.fa,201_1,0.010000000000000009,average,ANImf,201
GROS22-2_SAMEA112714812_MAG_00000285.fa,201_2,0.010000000000000009,average,ANImf,201
GROS22-1_SAMEA110290276_MAG_00000055.fa,202_0,0.010000000000000009,average,ANImf,202
GROS22-2_SAMEA112714810_MAG_00000194.fa,203_1,0.010000000000000009,average,ANImf,203
GROS22-2_SAMEA112714811_MAG_00000067.fa,203_1,0.010000000000000009,average,ANImf,203
GROS22-2_SAMEA112714812_MAG_00000116.fa,203_1,0.010000000000000009,average,ANImf,203
GROS22-2_SAMEA112714814_MAG_00000434.fa,203_1,0.010000000000000009,average,ANImf,203
GROS22-2_SAMEA112714825_MAG_00000116.fa,204_0,0.010000000000000009,average,ANImf,204
GROS22-1_SAMEA110290276_MAG_00000129.fa,205_0,0.010000000000000009,average,ANImf,205
GROS22-2_SAMEA112714818_MAG_00000091.fa,206_0,0.010000000000000009,average,ANImf,206
GROS22-2_SAMEA112714845_MAG_00000216.fa,207_1,0.010000000000000009,average,ANImf,207
GROS22-2_SAMEA112714847_MAG_00000059.fa,207_1,0.010000000000000009,average,ANImf,207
GROS22-2_SAMEA112714849_MAG_00000165.fa,207_1,0.010000000000000009,average,ANImf,207
GROS22-2_SAMEA112714850_MAG_00000278.fa,207_1,0.010000000000000009,average,ANImf,207
GROS22-2_SAMEA112714860_MAG_00000223.fa,207_1,0.010000000000000009,average,ANImf,207
GROS22-2_SAMEA112714861_MAG_00000185.fa,207_1,0.010000000000000009,average,ANImf,207
GROS22-2_SAMEA112714862_MAG_00000214.fa,207_1,0.010000000000000009,average,ANImf,207
GROS22-1_SAMEA110290302_MAG_00000110.fa,207_2,0.010000000000000009,average,ANImf,207
GROS22-1_SAMEA110290303_MAG_00000113.fa,207_3,0.010000000000000009,average,ANImf,207
GROS22-1_SAMEA110290311_MAG_00000024.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714810_MAG_00000005.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714811_MAG_00000098.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714812_MAG_00000043.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714813_MAG_00000013.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714821_MAG_00000302.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714822_MAG_00000137.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714839_MAG_00000199.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714840_MAG_00000031.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714841_MAG_00000155.fa,208_1,0.010000000000000009,average,ANImf,208
GROS22-2_SAMEA112714779_MAG_00000099.fa,209_1,0.010000000000000009,average,ANImf,209
GROS22-2_SAMEA112714780_MAG_00000039.fa,209_2,0.010000000000000009,average,ANImf,209
GROS22-1_SAMEA110290338_MAG_00000104.fa,210_1,0.010000000000000009,average,ANImf,210
GROS22-1_SAMEA110290339_MAG_00000029.fa,210_2,0.010000000000000009,average,ANImf,210
GROS22-1_SAMEA110290326_MAG_00000018.fa,210_3,0.010000000000000009,average,ANImf,210
GROS22-1_SAMEA110290256_MAG_00000104.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290257_MAG_00000056.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290258_MAG_00000058.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290259_MAG_00000097.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290264_MAG_00000048.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290280_MAG_00000099.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290281_MAG_00000070.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290282_MAG_00000104.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290283_MAG_00000122.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714781_MAG_00000195.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714782_MAG_00000139.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714783_MAG_00000016.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714784_MAG_00000087.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714793_MAG_00000092.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714794_MAG_00000126.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714795_MAG_00000113.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714796_MAG_00000102.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714799_MAG_00000163.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714800_MAG_00000084.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714801_MAG_00000096.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714802_MAG_00000095.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714807_MAG_00000213.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714810_MAG_00000267.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714811_MAG_00000268.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714812_MAG_00000159.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714813_MAG_00000019.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714821_MAG_00000191.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714822_MAG_00000017.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714823_MAG_00000187.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714824_MAG_00000074.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714827_MAG_00000072.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714828_MAG_00000106.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714829_MAG_00000040.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714830_MAG_00000088.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714839_MAG_00000084.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714841_MAG_00000072.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714851_MAG_00000254.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714852_MAG_00000142.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714853_MAG_00000151.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-2_SAMEA112714854_MAG_00000133.fa,211_1,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290312_MAG_00000020.fa,211_2,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290298_MAG_00000122.fa,211_3,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290263_MAG_00000006.fa,211_4,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290300_MAG_00000168.fa,211_5,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290311_MAG_00000065.fa,211_6,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290340_MAG_00000033.fa,211_7,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290262_MAG_00000030.fa,211_8,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290277_MAG_00000032.fa,211_9,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290299_MAG_00000056.fa,211_10,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290265_MAG_00000123.fa,211_11,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290317_MAG_00000066.fa,211_12,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290310_MAG_00000066.fa,211_13,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290318_MAG_00000054.fa,211_14,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290319_MAG_00000098.fa,211_15,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290301_MAG_00000120.fa,211_16,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290313_MAG_00000090.fa,211_17,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290352_MAG_00000045.fa,211_18,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290274_MAG_00000043.fa,211_19,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290276_MAG_00000051.fa,211_20,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290353_MAG_00000059.fa,211_21,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290316_MAG_00000046.fa,211_22,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290275_MAG_00000022.fa,211_23,0.010000000000000009,average,ANImf,211
GROS22-1_SAMEA110290259_MAG_00000089.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714781_MAG_00000090.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714782_MAG_00000074.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714783_MAG_00000054.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714784_MAG_00000110.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714794_MAG_00000095.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714795_MAG_00000134.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714799_MAG_00000158.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714802_MAG_00000167.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714807_MAG_00000253.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714810_MAG_00000139.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714811_MAG_00000335.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714812_MAG_00000094.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714813_MAG_00000183.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714821_MAG_00000324.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-2_SAMEA112714822_MAG_00000307.fa,212_1,0.010000000000000009,average,ANImf,212
GROS22-1_SAMEA110290327_MAG_00000031.fa,213_1,0.010000000000000009,average,ANImf,213
GROS22-2_SAMEA112714779_MAG_00000036.fa,213_2,0.010000000000000009,average,ANImf,213
GROS22-1_SAMEA110290326_MAG_00000085.fa,213_3,0.010000000000000009,average,ANImf,213
GROS22-2_SAMEA112714791_MAG_00000020.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714792_MAG_00000128.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714799_MAG_00000157.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714802_MAG_00000032.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714803_MAG_00000158.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714804_MAG_00000184.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714845_MAG_00000313.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714846_MAG_00000197.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714847_MAG_00000035.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714848_MAG_00000124.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714849_MAG_00000157.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714850_MAG_00000028.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714857_MAG_00000179.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714858_MAG_00000030.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714859_MAG_00000153.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714860_MAG_00000093.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714861_MAG_00000244.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-2_SAMEA112714862_MAG_00000184.fa,214_1,0.010000000000000009,average,ANImf,214
GROS22-1_SAMEA110290250_MAG_00000064.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-1_SAMEA110290251_MAG_00000016.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-1_SAMEA110290252_MAG_00000114.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-1_SAMEA110290253_MAG_00000101.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-1_SAMEA110290254_MAG_00000108.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-1_SAMEA110290255_MAG_00000089.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-1_SAMEA110290279_MAG_00000129.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-2_SAMEA112714775_MAG_00000112.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-2_SAMEA112714776_MAG_00000115.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-2_SAMEA112714777_MAG_00000111.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-2_SAMEA112714779_MAG_00000073.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-2_SAMEA112714780_MAG_00000107.fa,215_1,0.010000000000000009,average,ANImf,215
GROS22-1_SAMEA110290250_MAG_00000104.fa,216_1,0.010000000000000009,average,ANImf,216
GROS22-1_SAMEA110290251_MAG_00000048.fa,216_1,0.010000000000000009,average,ANImf,216
GROS22-1_SAMEA110290252_MAG_00000069.fa,216_1,0.010000000000000009,average,ANImf,216
GROS22-1_SAMEA110290253_MAG_00000131.fa,216_1,0.010000000000000009,average,ANImf,216
GROS22-1_SAMEA110290254_MAG_00000104.fa,216_1,0.010000000000000009,average,ANImf,216
GROS22-1_SAMEA110290255_MAG_00000084.fa,216_1,0.010000000000000009,average,ANImf,216
GROS22-2_SAMEA112714780_MAG_00000092.fa,217_0,0.010000000000000009,average,ANImf,217
GROS22-1_SAMEA110290296_MAG_00000058.fa,218_1,0.010000000000000009,average,ANImf,218
GROS22-1_SAMEA110290297_MAG_00000161.fa,218_1,0.010000000000000009,average,ANImf,218
GROS22-1_SAMEA110290309_MAG_00000069.fa,218_1,0.010000000000000009,average,ANImf,218
